path,class
../Dataset//imagenes/4_NanoBug_Blanco_0.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_1.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_2.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_3.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_4.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_5.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_6.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_7.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_8.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_9.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_10.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_11.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_12.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_13.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_14.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_15.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_16.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_17.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_18.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_19.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_20.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_21.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_22.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_23.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_24.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_25.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_26.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_27.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_28.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_29.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_30.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_31.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_32.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_33.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_34.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_35.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_36.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_37.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_38.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_39.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_40.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_41.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_42.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_43.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_44.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_45.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_46.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_47.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_48.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_49.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_50.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_51.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_52.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_53.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_54.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_55.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_56.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_57.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_58.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_59.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_60.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_61.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_62.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_63.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_64.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_65.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_66.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_67.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_68.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_69.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_70.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_71.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_72.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_73.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_74.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_75.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_76.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_77.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_78.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_79.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_80.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_81.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_82.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_83.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_84.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_85.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_86.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_87.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_88.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_89.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_90.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_91.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_92.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_93.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_94.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_95.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_96.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_97.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_98.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_99.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_100.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_101.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_102.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_103.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_104.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_105.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_106.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_107.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_108.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_109.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_110.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_111.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_112.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_113.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_114.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_115.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_116.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_117.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_118.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_119.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_120.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_121.jpg,4_NanoBug_Blanco
../Dataset//imagenes/4_NanoBug_Blanco_122.jpg,4_NanoBug_Blanco
