path,class
../Dataset//imagenes/7_NanoBug_Naranja_0.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_1.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_2.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_3.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_4.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_5.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_6.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_7.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_8.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_9.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_10.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_11.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_12.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_13.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_14.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_15.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_16.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_17.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_18.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_19.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_20.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_21.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_22.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_23.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_24.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_25.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_26.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_27.jpg,7_NanoBug_Naranja
../Dataset//imagenes/7_NanoBug_Naranja_28.jpg,7_NanoBug_Naranja
