path,class
../Dataset//imagenes/3_NanoBug_Celeste_0.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_1.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_2.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_3.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_4.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_5.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_6.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_7.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_8.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_9.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_10.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_11.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_12.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_13.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_14.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_15.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_16.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_17.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_18.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_19.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_20.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_21.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_22.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_23.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_24.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_25.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_26.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_27.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_28.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_29.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_30.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_31.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_32.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_33.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_34.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_35.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_36.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_37.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_38.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_39.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_40.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_41.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_42.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_43.jpg,3_NanoBug_Celeste
../Dataset//imagenes/3_NanoBug_Celeste_44.jpg,3_NanoBug_Celeste
